"N_subj","N_obs","cell_1","cell_2","cell_3","cell_4","alpha","beta1","beta2","beta3","run","model_grand_mean","model_beta1","model_beta3","model_beta3_se","singular","conv_error","BF_GM","BF_GM_cat","BF_ME","BF_ME_cat"
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,8,0.189267602937141,0.421059371422266,0.402504253902377,0.43057258694475,"N","N",1.3298943477258,5,1.31659086699335,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,9,-0.00556256078740465,0.371141159772762,-0.192763446827867,0.41818139441522,"N","N",0.989963365320721,5,0.594555832326473,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,10,-0.0175224209412788,0.0556809024647617,-0.504283766178464,0.390468271833561,"N","N",0.910323573009116,5,0.86123262217168,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,11,0.0686839012353565,-0.0103557102144231,0.454701248698821,0.336852570286806,"N","N",1.46630054978588,5,1.03355309264867,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,12,0.120902477392905,0.000617037045309998,-0.0869439599758788,0.391259924616571,"N","N",0.777274049435991,5,0.999719763430335,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,13,0.237338930047626,-0.0248312968357866,0.450301471536153,0.422854322630767,"N","N",1.43665978709821,5,1.05011589731784,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,14,0.167291134580807,0.00970836723156492,0.066547124961901,0.447635943725186,"N","N",0.861468572250923,5,1.00234612526417,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,15,0.131435928946304,0.310054893092473,1.336517964052,0.42074134096876,"N","N",6.68128874947136,6,9.23939943704725,6
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,16,0.0936513424930314,0.460974704921774,0.243669714685187,0.477232923240392,"N","N",1.08720330317532,5,0.978245915868641,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,17,0.0589906922067325,0.181343974668508,0.492184640400376,0.422789366577972,"N","N",1.26052212531556,5,1.3814524758945,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,18,0.200289553052872,0.123470411163374,0.28229642353268,0.423999846692284,"N","N",1.09127185416028,5,1.12091882091462,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,19,0.256365560567771,0.336759761967591,0.394253351762239,0.411623099490187,"N","N",1.27882325338722,5,1.35357117841516,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,20,0.13414108145633,0.420670052332002,1.41327185054918,0.456721322027502,"N","N",5.55356400499877,6,12.9797133849318,7
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,1,0.0254605294034513,0.348410471600438,-0.558336166203966,0.331243199844259,"N","N",0.815262750122124,5,0.321024873753575,4
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,2,0.233833246276951,0.155587039269547,0.680584412395535,0.399250235057907,"N","N",2.71267632228097,5,1.65345482716203,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,3,0.0864150330568445,0.394916729039687,-0.527574580771392,0.376091291108132,"Y","N",0.60116556151336,5,0.359089892702984,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,4,0.0853432340580711,0.637642571555942,0.868842846713416,0.462000827136528,"Y","N",1.72451578834259,5,3.49766717794011,6
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,5,0.0115048184746838,0.0375639057146893,0.0926024595333202,0.364898726436453,"N","N",1.01088540733482,5,1.01574080859761,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,6,0.177030091473916,0.206196487693377,0.173796224214531,0.426823953970325,"N","N",0.959324759650699,5,1.04334683731252,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,7,0.0381252472243997,0.259629596632558,0.766198229125871,0.323155677523337,"N","N",1.59718926203991,5,4.36643322292422,6
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,8,0.0529272023351329,-0.0405087521880189,0.878777906268502,0.342924320749075,"N","N",1.97296863815868,5,1.28394624964892,5
